GeneID,Symbol
100189480,TRK-TTT10-1
100189481,TRI-AAT12-1
100189482,TRP-AGG5-1
100189483,TRP-TGG4-1
100189484,TRE-TTC15-1
100189485,TRE-TTC14-1
100189486,TRG-CCC4-1
100189487,TRS-AGA7-1
100189488,TRE-CTC11-1
100189489,NMTRQ-TTG4-1
100189490,TRN-GTT23-1
100189491,TRE-CTC7-1
100189492,TRE-CTC18-1
100189493,TRL-AAG7-1
100189494,TRE-CTC9-1
100189495,TRD-GTC10-1
100189496,TRY-GTA12-1
100189497,TRF-GAA10-1
100189498,TRG-CCC6-1
100189499,TRL-CAA7-1
100189500,TRV-CAC13-1
100189501,NMTRQ-TTG11-1
100189502,TRR-CCT8-1
100189503,TRQ-CTG16-1
100189504,TRK-TTT15-1
100189505,TRQ-TTG8-1
100189506,TRE-CTC4-1
100189507,TRY-GTA11-1
100189508,TRC-ACA1-1
100189509,TRQ-TTG9-1
100189510,NMTRQ-TTG6-1
100189511,TRG-TCC6-1
100189512,NMTRS-TGA3-1
100189513,NMTRV-TAC1-1
100189514,TRK-TTT14-1
100189515,TRP-TGG5-1
100189516,NMTRQ-TTG2-1
100189517,TRN-GTT10-1
100189518,TRE-TTC9-1
100189519,TRK-TTT17-1
100189520,NMTRL-TAA3-1
TRR-CCT6-1
100189522,NMTRL-TAA2-1
101056699,TRK-CTT7-1
100189524,NMTRQ-TTG10-1
100189525,NMTRS-TGA2-1
100189526,TRS-ACT1-1
100189527,TRE-CTC15-1
100189528,TRE-CTC16-1
100189529,TRA-TGC9-1
100189530,TRP-AGG4-1
100189531,TRQ-CTG9-1
100189532,TRE-CTC10-1
100189533,TRF-GAA9-1
100189534,TRN-GTT22-1
100189535,NMTRQ-TTG13-1
100189536,TRK-CTT16-1
100189537,TRR-CCT9-1
100189538,TRQ-CTG13-1
100189539,TRK-TTT13-1
100189540,NMTRQ-TTG15-1
102724536,PRR33
100190949,C5orf52
442142,SOX30P1
344167,FOXI3
339256,NOS2P3
100379249,BOK-AS1
727857,BHLHA9
100169890,PEG3-AS1
100462985,HSPD1P16
646440,CCT3P1
646273,HSPD1P15
644016,HSPD1P10
646910,HSPD1P9
643300,HSPD1P1
100288772,CCT7P2
402226,CCT5P1
100359397,HSPD1P18
643180,CCT6P3
100462987,HSPD1P13
390415,CCT5P2
283320,HSPD1P12
100131638,CCT4P2
100359396,HSPD1P11
100287140,HSPD1P14
644131,CCT8P1
647298,HSPD1P8
644745,HSPD1P4
100462986,HSPD1P17
100130481,CCT6P4
442267,CCT7P1
391739,CCT6P2
650172,CCT4P1
493913,PAPPA-AS1
100528020,FAM187A
139363,MAGEA13P
100130733,LRRC70
100419682,ZNF863P
100419866,ZNF444P1
440956,IQCF6
389124,IQCF5
PAPPA-AS2
541471,MIR4435-2HG
387882,C12orf75
100505573,INAFM2
646592,ZNF652P1
554226,ANKRD30BL
DFNA59
120126,UBTFL2
DFNA60
100216505,DNM1P24
100216506,DNM1P25
100216507,DNM1P26
100216514,DNM1P27
100132031,DNM1P28
100132204,DNM1P29
728388,DNM1P30
644153,DNM1P31
100132100,DNM1P32
554175,DNM1P33
729809,DNM1P34
100128285,DNM1P35
DFNB78
DFNB80
100216515,DNM1P36
100216516,DNM1P37
100216517,DNM1P38
100216518,DNM1P39
400433,DNM1P40
440299,DNM1P41
100216466,DNM1P43
440303,DNM1P44
100216542,DNM1P45
646405,TPTE2P1
729450,SUSD2P2
196968,DNM1P46
100216544,DNM1P47
388560,ERVFRD-2
100271927,RASA4B
645027,EVPLL
647135,SRGAP2B
286423,MRRFP1
285849,COX6A1P2
651746,ANKRD33B
342850,ANKRD62
728992,RPL7AP11
402146,B3GAT3P1
100129454,SNRPEP1
644186,SYCE3
100302251,MIR1264
100302117,MIR320B1
100302135,MIR320C1
100302150,MIR1296
100302115,MIR1468
100302255,MIR1323
100302203,MIR1271
100302246,MIR1301
100302209,MIR1185-2
100302265,MIR1283-1
100313769,MIR320B2
100302157,MIR1185-1
100302153,MIR1298
100302274,MIR1178
100302235,MIR1179
100302256,MIR1180
100302213,MIR1181
100302132,MIR1182
100302122,MIR1183
100302111,MIR1184-1
100302113,MIR1200
100302259,MIR1202
100302211,MIR1203
100313824,MIR663B
100302161,MIR1205
100302170,MIR1206
100302175,MIR1207
100302281,MIR1208
100313921,MIR548E
100313914,MIR548J
100302218,MIR1285-1
100302268,MIR1285-2
100302118,MIR1286
100302133,MIR1287
100302125,MIR1289-1
100302134,MIR1289-2
100302276,MIR1290
100302221,MIR1291
100313770,MIR548K
100302220,MIR1293
100302181,MIR1294
100302178,MIR1295A
100302187,MIR1297
100302167,MIR1299
100302275,MIR548L
100302227,MIR1302-1
100302278,MIR1302-2
100302128,MIR1302-3
100302130,MIR1302-4
100302146,MIR1302-5
100302140,MIR1302-6
100302147,MIR1302-7
100302223,MIR1302-8
100302284,MIR1303
100302240,MIR1304
100302270,MIR1305
100302188,MIR1243
100302192,MIR548F1
100313771,MIR548F2
100302159,MIR548F3
100313895,MIR548F4
100302239,MIR548F5
100302285,MIR1244-1
100302219,MIR1245A
100302142,MIR1246
100302145,MIR1247
100302143,MIR1248
100302149,MIR1249
100302229,MIR1250
100302289,MIR1251
100302208,MIR1253
100302193,MIR1255A
100302155,MIR1256
100302168,MIR1257
100302172,MIR1258
100302236,MIR1260A
100313938,MIR548G
100302228,MIR1261
100302279,MIR1262
100302148,MIR1263
100302152,MIR548N
100313772,MIR548M
100302116,MIR1265
100313829,MIR548O
100302202,MIR1266
100302286,MIR1267
100302233,MIR1268A
100302177,MIR1269A
100302179,MIR1270
100302184,MIR1272
100313830,MIR548H1
100313773,MIR548H2
100302287,MIR548H3
100313884,MIR548H4
100302123,MIR1275
100302121,MIR1276
100313774,MIR302E
100302131,MIR302F
100302214,MIR1277
100302288,MIR548P
100302204,MIR548I1
100302277,MIR548I2
100302186,MIR548I3
100302191,MIR548I4
100302163,MIR1278
100302182,MIR1279
100302237,MIR1281
100302254,MIR1282
100302205,MIR1283-2
100302112,MIR1284
100302124,MIR1288
100302138,MIR1292
100302136,MIR1252
100313806,MIR1255B1
100313835,MIR1255B2
100302234,MIR664A
100302197,MIR1306
100302174,MIR1307
100302171,MIR1321
100302166,MIR1322
100302250,MIR1197
100302212,MIR1324
100302258,MIR1469
100302127,MIR1470
100302126,MIR1471
100302139,MIR1537
100302119,MIR1538
100302257,MIR1539
100302238,MIR103B1
100302282,MIR103B2
100313896,MIR320D1
100302195,MIR320C2
100302169,MIR320D2
100302183,MIR1825
100302217,MIR1827
100302263,MIR1908
100302210,MIR1909
100302261,MIR1910
100302222,MIR1911
100302144,MIR1912
100302141,MIR1913
100302137,MIR1914
100302129,MIR1915
TMED11P
129870,UBTFL3
646759,UBTFL7
728231,UBTFL5
643615,UBTFL6
100874381,NPIPP1
729956,SHISA7
100131187,TSTD1
440456,PLEKHM1P1
400954,EML6
442388,SDR16C6P
100288072,SDR42E2
DYT17
100130462,HNF4GP1
730394,GTF2H2C_2
DFNB81
SHFM5
54492,NEURL1B
100129288,MORF4L1P5
100169851,PATE3
399968,PATE4
100272147,CMC4
392242,REXO1L8P
160824,SP3P
SPG45
404682,MYP5
553190,MYP7
553192,MYP8
553194,MYP9
553195,MYP10
MYP14
MYP15
MYP16
677883,CHTF8P1
728418,POM121L7P
646262,LACTBL1
29797,POM121L8P
100129643,POM121L11P
646074,POM121L10P
729708,TPI1P1
729338,CETN4P
646640,TTC39DP
100421340,FNDC3CP
647015,CDC37P2
641700,ECSCR
441687,TEX21P
441884,CALR4P
OTSC9
345630,FBLL1
317762,CCDC85C
114614,MIR155HG
441272,SPDYE3
388333,SPDYE4
442590,SPDYE5
729597,SPDYE6
441251,SPDYE7P
100133074,SLC25A5P9
392301,SLC25A5P8
344371,SLC25A5P2
100131027,SLC25A5P4
100302751,NCLP1
100379142,NCLP2
285893,ARAFP3
646951,MINDY4B
100271259,RPS3AP33
100129310,RPL31P14
100270872,RPSAP16
100129379,RPS29P17
100271600,RPS3AP51
100270992,RPL32P9
100271539,RPL7AP61
402193,RPL5P11
100271328,RPL36AP18
100271318,RPL35AP16
100129930,RPL10P10
100271104,RPS26P12
728010,RPL35P3
100130555,RPL23AP68
730993,RPS3AP39
388132,RPL17P5
729212,RPL13AP26
100271204,RPL5P25
202122,RPL27P10
100271607,RPS15AP30
100271434,RPL21P108
646161,RPL26P21
646620,RPL3P8
100271091,RPS23P3
344423,RPS12P3
643954,RPSAP43
729798,RPL23AP63
646624,RPL27P4
401865,RPL7AP63
100271291,RPL23AP22
100270861,RPS2P22
100271214,RPL7AP49
389655,RPL29P19
100271346,RPLP1P10
391140,RPL13P7
100132372,RPS10P28
100270965,RPL26P15
100270928,RPL13P8
100271575,RPS26P49
100270943,RPL17P17
645809,RPL23AP56
647034,RPS14P10
100271624,RPL23AP78
100271574,RPS26P48
100271007,RPL35P6
100131893,RPL3P11
100271225,RPL7P45
644522,RPL31P44
100130750,RPS8P9
100271171,RPL21P56
100271176,RPL21P63
100270905,RPS3AP12
100131333,RPL18P6
100131958,RPL15P12
100271389,RPL21P81
730861,RPS3AP29
401206,RPS25P6
100129357,RPL9P29
100271074,RPS17P14
100271308,RPL34P20
729789,RPS15P5
100271542,RPL7AP67
100271254,RPS3AP30
100270857,RPL9P15
388401,RPL7P48
91561,RPS2P40
100216340,RPS24P16
100271223,RPL7P42
100271631,RPL35AP24
100271024,RPL39P17
100270887,RPL31P12
100271455,RPL22P21
100271423,RPL21P90
286150,RPS2P33
728509,RPS19P7
100130792,RPL29P27
100271168,RPL21P54
100271298,RPL27AP3
646949,RPL23P6
402150,RPL8P4
647158,RPSAP33
730177,RPS26P16
391598,RPSAP31
100271479,RPL31P46
100132499,RPS29P16
100271551,RPS12P24
645857,RPS10P17
391137,RPS15P3
730213,RPL5P5
100129801,RPL12P37
729293,RPS18P10
127295,RPL36P5
100271425,RPL21P94
100271638,RPL35AP29
100132122,RPL35AP5
100271556,RPS12P32
100271063,RPS14P1
338870,RPS12P23
100271111,RPS26P30
100127995,RPL34P7
100271515,RPL37P19
100271366,RPS21P7
100130192,RPS12P31
389342,RPL10P9
100270894,RPL39P9
100270755,RPSAP63
728823,RPS26P53
100131469,RPSAP62
100271124,RPS29P5
100271536,RPL7AP56
100271338,RPL37AP4
100271462,RPL23AP40
728962,RPL7P56
100270985,RPL31P19
100271012,RPL36P12
441013,RPS2P21
391490,RPL23AP26
343851,RPS10P30
100271642,RPL36AP38
127406,RPSAP20
643981,RPS3AP36
100129784,RPL17P26
100270983,RPL31P13
441775,RPL18P13
100271475,RPL31P51
100128646,RPL10AP7
100129819,RPL22P7
402100,RPL22P11
100271155,RPL17P30
100271597,RPS3AP42
100130400,RPL21P92
100133038,RPL18AP7
654170,RPS16P8
390735,RPS15AP34
100271059,RPS12P15
100271033,RPL4P6
391387,RPSAP28
390993,RPL7AP18
653737,RPL21P119
644934,RPS26P50
100129591,RPL29P24
100271459,RPL23AP30
100271414,RPL17P45
100271520,RPL39P28
643779,RPLP0P5
642740,RPL9P11
100131787,RPS27P7
100271098,RPS24P12
100271647,RPL36AP47
100271343,UBA52P8
340443,RPS5P5
100271438,RPL21P110
388076,RPS8P10
100270900,RPS20P6
100271376,RPS27AP9
100271503,RPL34P29
100271058,RPS12P14
100271227,RPL9P26
646685,RPL23AP41
100271487,RPL31P61
100271237,RPS26P27
100271127,RPS3AP8
100271610,RPL36AP35
100130782,RPS15AP15
391595,RPL32P10
100270976,RPL30P2
100271311,RPL35AP9
100271052,RPS11P4
644338,RPL37AP8
653665,RPL21P93
100271230,RPS17P17
100271142,RPS15AP7
100271590,RPS29P25
100128072,RPL36AP27
730255,RPL17P8
100271246,RPS2P43
100271062,RPS13P6
100129799,RPL13AP21
100129227,RPS6P22
100271209,RPL7AP28
100271141,RPS15AP6
648000,RPL7P23
645412,RPS16P9
401537,RPSAP49
391679,RPL6P14
100128318,RPL26P17
100271282,RPL14P4
130773,RPL23AP37
390107,RPS24P15
100271392,RPL31P63
100270823,RPL7P11
100128923,RPS6P16
391539,RPS25P4
391370,RPS12P4
440055,RPS12P22
653789,RPL23AP25
100271277,RPL13AP12
728365,RPL6P16
100271472,RPL29P22
646912,RPL7P52
100271495,RPL34P21
727792,RPL31P31
729203,RPL31P30
644928,RPS26P15
100270907,RPL6P12
388474,RPL7AP66
100130183,RPS24P19
100270951,RPL19P14
100271296,RPL23AP36
100270855,RPL9P10
645174,RPL21P46
100270828,RPL37P9
653236,RPL23AP49
100270870,RPS7P7
100271448,RPL21P123
100130892,RPL7P32
100270967,RPL26P26
100271189,RPL21P85
389644,RPL5P22
643550,RPL12P33
100133273,RPL21P80
441440,RPL7AP46
158345,RPL4P5
643971,RPL7P29
388344,RPL13P12
100270880,RPL21P24
645993,RPL31P57
100129141,RPL21P37
100271353,RPS12P17
100271348,RPLP2P5
100270873,RPSAP17
100271314,RPL35AP11
387841,RPL13AP20
442237,RPS7P8
100132496,RPS24P9
401019,RPS15P4
392451,RPL19P20
100271421,RPL21P88
729150,RPS3AP14
100130775,RPS27P23
643531,RPL29P26
100270903,RPS29P6
643851,RPL31P32
645452,RPL21P68
100271490,RPL32P25
100129553,RPL13AP16
728572,RPL32P11
644911,RPL10P5
728428,RPS15P1
100271093,RPS23P5
100128888,RPSAP36
100270877,RPL21P21
647285,RPL29P9
728937,RPS26P25
100271060,RPS13P4
100130446,RPS27AP12
100271431,RPL21P101
347292,RPL36P14
728971,RPS27AP7
100271621,RPL23AP72
100216342,RPS24P7
100271257,RPS3AP28
729903,RPS16P10
341604,RPL35P7
100271133,RPS4XP10
390612,RPL18P11
731688,RPL21P120
100128423,RPS24P14
100129952,RPL39P10
100127993,RPL15P5
402120,RPL23P5
641293,RPL21P19
100271477,RPL31P53
100271326,RPL36AP17
389101,RPL23AP43
204010,RPSAP52
389472,RPS26P32
100271399,RPL7AP71
100271173,RPL21P58
100130435,RPS7P13
441034,RPL7AP30
100271044,RPL8P5
100129421,RPL18P2
100270910,RPS2P23
727984,RPL17P22
100270922,RPL12P22
100270981,RPL30P9
400963,RPS2P17
729374,RPS10P6
729279,RPL28P5
100271563,RPS20P31
730070,RPL26P11
100271166,RPL21P49
100271079,RPS20P8
729215,RPL32P29
392358,RPS6P13
391135,RPL4P3
728311,RPL26P24
644236,RPL7AP43
100130983,RPL26P28
100271460,RPL23AP31
100132049,RPS19P4
100271588,RPS29P23
100132673,RPS2P28
652670,RPS3AP15
100271108,RPS26P18
100129374,RPL18P3
100271106,RPS26P13
644388,RPS2P47
100270859,RPS2P19
646195,RPS28P7
100271102,RPS25P5
646766,RPL35P2
100271054,RPS12P6
100271274,RPL12P29
442257,RPS4XP9
440575,RPL21P29
100271589,RPS29P24
646093,RPS8P7
100271069,RPS17P7
644068,RPS14P3
100271504,RPL34P35
100271384,RPS29P22
100129284,RPS15AP39
100270848,RPL6P7
728620,RPL7P22
100270891,RPL39P6
391560,RPL32P7
100130225,RPL13P11
100270941,RPL17P14
100271572,RPS26P46
100271522,RPL39P29
729416,RPLP1P6
100270998,RPL34P6
100271248,RPS2P44
729621,RPL36AP46
100271644,RPL36AP41
401817,RPS10P22
100271524,RPL39P35
729449,RPL7P50
100271379,RPS27AP15
100271122,RPS29P13
100271284,RPL17P35
100271499,RPL34P23
728486,RPL7AP64
100271088,RPS20P17
100271531,RPL39P40
100271056,RPS12P10
441632,RPL13AP22
100131905,RPS27P21
728481,RPL23AP21
100270841,RPL5P24
100271547,RPS10P20
100271010,RPL36P7
100271612,RPL36AP54
100271152,RPL17P23
285260,RPL31P18
390856,RPL29P32
100271252,RPS2P54
100271592,RPS29P27
645160,RPL5P30
100270936,RPL17P10
125208,RPS2P46
100271387,RPL12P43
644315,RPS7P11
130678,RPLP1P5
100271117,RPS27P12
100270915,RPSAP37
100270996,RPL34P12
100131846,RPL23AP83
390576,RPS15P8
342994,RPL34P34
641311,RPL31P11
100131286,RPS19P5
100271086,RPS20P16
729257,RPS24P4
100271193,RPL31P34
100271184,RPL21P74
100132924,RPL13AP19
647236,RPL39P15
728562,RPSAP45
100271400,RPS26P56
100271538,RPL7AP60
654029,RPS10P15
728126,RPSAP30
100271485,RPL31P58
100271118,RPS27P15
100271186,RPL21P83
100271390,RPL21P132
100271235,RPS20P25
100131151,RPLP0P8
392557,RPL19P21
100129199,RPS3AP40
100270898,RPS11P3
100131230,RPL30P4
100271139,RPL36AP9
343301,RPL10AP4
133790,RPS18P7
392206,RPL10AP11
100271241,RPS29P15
100271323,RPL36AP13
100271443,RPL21P115
100271649,RPS15AP32
646942,RPS10P14
646476,RPL7AP39
100271513,RPL36AP34
442712,RPL7AP40
100271336,RPL36P17
100271285,RPL18AP10
728374,RPL9P21
100270912,RPS2P24
100131730,RPL37AP7
390857,RPSAP57
646784,RPL5P6
100271165,RPL21P48
100271552,RPS12P27
391706,RPS3AP18
442260,RPL23AP46
100271501,RPL34P25
644109,RPSAP50
100130034,RPL36AP12
100270896,RPL7AP16
442242,RPL7P28
100271518,RPL39P26
643507,RPL7P57
100271261,RPS3AP35
100133162,RPL32P34
100271138,RPL23AP17
100271313,RPL35AP10
100271351,RPS10P21
100271350,RPS10P19
100271123,RPS29P4
100129882,RPL31P49
100270882,RPL21P26
100270901,RPS20P7
100271023,RPL39P16
146110,RPL7P47
441896,RPL7P8
100131338,RPL15P13
100131945,RPL35AP13
100271185,RPL21P78
653314,RPL19P9
100271342,RPL37P18
642306,RPL19P15
644128,RPL23AP53
100128912,RPS21P4
100129279,RPS27P14
100270835,RPL5P14
391181,RPL6P3
100271331,RPL36AP25
100129934,RPL34P14
402069,RPS16P2
100271030,UBA52P4
442726,RPS17P12
100271363,RPS17P15
100271507,RPL35AP22
100271191,RPL26P20
392271,RPL32P20
100132678,RPL7AP45
100270945,RPL18P7
286348,RPL7P33
100131467,RPS6P9
729349,RPL17P16
100271620,RPL23AP66
100271532,RPL39P41
647099,RPL23AP42
100133108,RPL13P10
284064,RPL29P31
402184,RPS12P8
646077,RPL29P23
728979,RPL10AP9
729389,RPS6P25
100271021,RPL37P16
100270993,RPL32P13
100271385,RPS4XP12
100270924,RPL12P24
100271212,RPL7AP48
100271446,RPL21P118
391825,RPL23AP44
643627,RPS18P8
100271286,RPL18P10
728106,RPL23AP50
100271449,RPL21P126
392282,RPS5P6
646233,RPS27P10
100270930,RPL14P2
100130676,RPSAP38
343495,RPL6P2
100271000,RPL34P15
728933,RPL23AP60
388339,RPS18P12
100271003,RPL34P18
400389,RPL12P35
100271405,RPL12P30
391836,RPL10AP10
440587,RPL6P1
391828,RPL28P3
442086,RPL10P7
728207,RPL23AP75
100271410,RPL12P39
389435,RPL27AP6
100271255,RPS3AP27
100271635,RPL35AP27
100132311,RPL38P3
100128863,RPS15AP29
653658,RPS23P8
727821,RPL21P45
100129743,RPL7P14
645173,RPS2P48
100271067,RPS16P3
729241,RPL21P117
100130630,RPL23P3
645299,RPS10P24
100270960,RPL22P14
390578,RPLP0P10
645018,RPS2P20
100271234,RPS20P21
100270846,RPL6P21
641790,RPL31P39
729259,RPL17P43
100271467,RPL23AP55
100129939,RPS10P31
100133139,RPL12P41
149224,RPS7P4
100129418,RPL31P16
729075,RPL36AP23
100271391,RPL21P133
441533,RPL26P37
100132742,RPL17P7
728782,RPL21P134
644020,RPL32P23
100271163,RPL21P43
100270837,RPL5P16
392522,RPL18AP15
646294,RPS2P29
729332,RPL27P8
728843,RPL7P20
100271115,RPS27P11
391655,RPL17P20
728484,RPL23AP61
100271178,RPL21P65
645656,RPSAP56
646985,RPS12P25
100271584,RPS27P25
100270826,RPS2P13
653805,RPS27P8
100271202,RPL37P17
100271488,RPL32P32
391126,RPL26P12
100271094,RPS24P5
100271491,RPL32P26
100271076,RPS18P6
100271109,RPS26P26
100271619,RPL23AP70
100271220,RPL7P40
441727,RPL36AP45
100271066,RPS15P2
729842,RPS2P50
100271294,RPL23AP34
401975,RPS3AP10
100271151,RPL17P21
202789,RPL17P27
100129685,RPL21P125
100271464,RPL23AP51
100128083,RPS15AP40
442270,RPS12P11
100271585,RPS27P27
100271175,RPL21P60
100271629,RPL35AP23
100271008,RPL36P6
100129424,RPL19P12
100271430,RPL21P100
729962,RPL21P71
100128519,RPS24P11
729340,RPL17P36
727951,RPS3AP16
100128277,RPL35AP20
100270940,RPL17P28
645957,RPS3P7
391777,RPS4XP6
100132053,RPL30P8
100271250,RPS2P52
100271450,RPL21P124
645000,RPS3P6
100271567,RPS26P41
100130537,RPL31P26
100271301,RPL27AP7
100271208,RPL6P28
642320,RPL36AP31
100127949,RPL15P16
100271316,RPL35AP12
100271049,RPLP1P9
100128358,RPS6P24
100271084,RPS20P13
100271028,RPL39P22
100271101,RPS25P3
100271643,RPL36AP39
100131196,RPS25P8
100271526,RPL39P36
100271483,RPL31P54
100271372,RPS25P10
100270868,RPS7P2
100271064,RPS14P2
100271169,RPL21P51
652624,RPSAP46
100271130,RPS3AP17
100271082,RPS20P11
728453,RPS28P6
646104,RPL32P16
100133255,RPS14P5
100131527,RPL19P7
100271415,RPL17P47
100131418,RPS27P22
100271157,RPL21P30
100128162,RPS6P7
402694,RPL15P11
100129905,RPS27P19
643343,RPL5P4
391581,RPL31P23
100271427,RPL21P95
646966,RPL26P16
100271452,RPL21P127
100130718,RPL34P26
100271444,RPL21P116
100129017,RPL24P5
100128393,RPL35AP36
100128745,RPLP1P8
100271147,RPL7P55
388707,RPSAP18
100129234,RPL27P7
401863,RPL10AP12
100130922,RPL22P22
728567,RPL23AP48
100271025,RPL39P18
654350,RPL9P25
100271210,RPL7AP35
100133222,RPL39P27
390671,RPL18P12
100270851,RPL7P17
87688,RPL7AP50
100271383,RPS29P19
100132265,RPL32P15
100270969,RPL27P5
100271288,RPL19P18
100129090,RPS5P4
100271486,RPL31P60
100271481,RPL31P47
100131614,RPS4XP22
728590,RPS27AP11
389156,RPL21P39
100270956,RPL21P36
645654,RPL31P48
646672,RPL15P20
100271244,RPS2P39
100271072,RPS17P11
645387,RPL6P27
100271196,RPL31P40
100131788,RPL26P29
100271136,RPS6P19
100271272,RPL11P4
100271616,RPL23AP58
100271180,RPL21P67
286444,RPS2P55
643932,RPS3AP20
100271357,RPS15AP21
390413,RPL7P44
392979,RPL18P4
100271594,RPS3AP38
100271089,RPS20P23
100270914,RPS7P12
729617,RPL23AP74
643003,RPS26P28
100271129,RPS3AP9
100270908,RPL7P30
100271035,RPL6P26
100271216,RPL7P35
729927,RPS20P27
100271602,RPL10AP13
133609,RPLP1P7
643992,RPS2P26
643653,RPL35P8
728820,RPL29P15
100130823,RPS17P9
442660,RPL7AP38
389672,RPSAP47
100132488,RPS27P6
441898,RPS15AP9
100129394,RPL12P42
100270829,RPL39P12
399670,RPL13AP17
100271407,RPL12P34
100271344,UBA52P9
646583,RPS4XP18
139452,RPL6P30
100129998,RPL5P27
100271651,RPS15AP37
648729,RPS15AP24
100271140,RPL36AP10
728517,RPL23AP24
100270962,RPL23P10
100271654,RPS15AP33
647276,RPL4P4
100270885,RPL26P9
389992,RPL7P34
647190,RPS16P5
100133235,RPL26P14
100270933,RPL15P6
100271183,RPL21P77
100271549,RPS12P20
643264,RPL21P106
100271158,RPL21P40
100132722,RPL15P21
100132961,RPS21P2
100270884,RPL26P8
650788,RPS28P9
646820,RPL19P19
729209,RPSAP26
100131087,RPLP1P11
646787,RPL31P37
100128258,RPS18P3
100270844,RPL6P5
100271050,RPS10P16
100271395,RPL37P24
100271419,RPL17P46
100130070,RPS27P13
100270879,RPL21P23
728244,RPS12P29
440589,RPS2P8
645899,RPS28P4
100271603,RPL13AP24
729138,RPLP1P2
100271120,RPS28P2
100128984,RPL35AP7
728553,RPS8P8
100271217,RPL7P39
442659,RPL23P7
100271511,RPL36AP30
100271078,RPS19P6
644499,RPL39P21
100271417,RPL17P38
388460,RPL6P22
100270833,RPL5P12
100132988,RPL37AP3
387753,RPL21P97
100271267,RPSAP51
222901,RPL23P8
100271626,RPL23AP79
100271239,RPS26P33
126235,RPS4XP21
441377,RPS26P35
729301,RPL17P9
100271493,RPL32P33
100271290,RPL22P18
100271534,RPL7AP52
100270971,RPL28P2
100131761,RPS12P12
100271144,RPS27AP6
100271561,RPS20P29
391124,RPL27AP2
100271349,RPS10P18
100216339,RPS24P6
646737,RPS14P6
100130347,RPS6P5
100271568,RPS26P42
643101,RPL26P22
100270988,RPL31P21
100271627,RPL23AP81
100271206,RPL5P26
100129982,RPL12P19
100271470,RPL26P34
100271329,RPL36AP20
402716,RPL32P17
100271508,RPL36AP24
442217,RPL31P28
100271576,RPS26P51
100271018,RPL37P13
100271516,RPL37P21
100129867,RPL30P14
100131205,RPL21P28
100271177,RPL21P64
100271303,RPL30P11
100271112,RPS26P22
100271299,RPL27AP4
344471,RPL12P17
390228,RPL7AP54
100270919,RPSAP42
285053,RPL18AP6
100271253,RPS3AP24
100270853,RPL7P19
100271632,RPL35AP32
100270866,RPS6P11
642531,RPL36P11
100271292,RPL23AP23
100271229,RPL9P33
284230,RPL36AP49
100271198,RPL31P27
100271617,RPL23AP62
100271645,RPL36AP42
100128115,RPL26P35
100271014,RPL37P8
100271305,RPL30P13
100128664,RPL22P20
100271528,RPL39P37
100271232,RPS20P24
100271640,RPL35AP31
100271006,RPL35P4
644119,RPS14P9
100131863,RPS18P5
347544,RPL18AP16
440027,RPL23AP65
100130523,RPL5P8
392748,RPS27P17
100132645,RPL17P41
100271260,RPS3AP34
100271633,RPL35AP25
100271432,RPL21P102
100271380,RPS27P18
100271222,RPL7P41
100131358,RPL3P12
100129102,RPL22P4
554234,RPL36AP40
644907,RPL32P18
100270978,RPL30P5
100270986,RPL31P20
728693,RPL21P105
100271557,RPS15AP22
100271160,RPL21P31
650059,RPL21P82
100131055,RPS4XP15
100128305,RPS13P1
645918,RPS13P7
440487,RPL21P128
727826,RPS11P5
644627,RPL21P107
100271535,RPL7AP55
100271521,RPL39P33
100128710,RPL9P30
100271365,RPS21P6
100271011,RPL36P10
100271077,RPS18P11
100130495,RPS12P26
100271548,RPS10P26
732199,RPL29P21
100270886,RPL26P10
100271641,RPL35AP34
646532,RPL19P5
644834,RPL36AP36
644103,RPL29P18
100133193,RPL32P28
100270893,RPL39P8
647112,RPL27P6
100271149,RPSAP60
100271107,RPS26P23
100271581,RPS27P20
100270869,RPS7P6
390158,RPL5P29
100271478,RPL31P56
728523,RPL9P17
100271596,RPS3AP46
100270984,RPL31P15
100271085,RPS20P15
100271137,RPL13AP9
100271271,RPL11P3
100271034,RPL6P24
645054,RPL6P4
727747,RPL22P12
100271027,RPL39P19
100271045,RPL9P24
100216341,RPS24P17
100131481,RPL21P38
343184,RPS2P11
391504,RPL23AP38
442108,RPL22P13
100271194,RPL31P24
728538,RPL23AP77
100271458,RPL23AP29
728179,RPL7AP36
100271245,RPS2P41
100271037,RPL7AP20
100271236,RPS21P5
100271278,RPL13AP14
100271375,RPS27AP8
391462,RPSAP24
100128004,RPL32P21
729236,RPS13P2
220433,RPS4XP16
100131160,RPL39P20
100270899,RPS20P5
400156,RPS26P47
651249,RPL34P27
442426,RPS2P34
100270952,RPL21P27
100271648,RPL36AP50
642641,RPSAP54
646785,RPS10P13
100270867,RPS6P12
391168,RPS3AP7
100271110,RPS26P19
100270939,RPL17P13
100271087,RPS20P22
100270977,RPL30P3
100132400,RPS15AP28
392505,RPL6P29
100270966,RPL26P25
100271319,RPL35AP17
100129180,RPL36AP11
100128535,RPS18P14
100130374,RPL13P14
100271437,RPL21P109
100270827,RPS2P14
100270934,RPL15P8
647155,RPS15AP20
401640,RPL7AP53
441073,RPL26P19
100271043,RPL7AP29
643220,RPL3P6
100129584,RPL17P44
653079,RPL21P98
100270997,RPL34P13
643974,RPL6P13
645630,RPS13P8
